Package,Cluster,Cluster Size,Pre-Processing Technique,Threshold,Features (Genes),TN,FP,FN,TP,F Beta,Penalty,Solver,C
scikit-learn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,3.5,1427,3043,1,5,72,0.97561,elasticnet,saga,0.5
scikit-learn,Oligo L1-6 OPALIN,313,Coefficient of Variation,3.5,1427,3057,1,1,62,0.984127,elasticnet,saga,0.5
scikit-learn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,3.5,1427,3106,1,3,11,0.887097,elasticnet,saga,0.5
scikit-learn,Inh L1-3 SST CALB1,279,Coefficient of Variation,3.5,1427,3065,0,4,52,0.984848,elasticnet,saga,0.5
scikit-learn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,3.5,1427,3111,0,2,8,0.952381,elasticnet,saga,0.5
scikit-learn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,3.5,1427,3109,0,2,10,0.961538,elasticnet,saga,0.5
scikit-learn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,3.5,1427,3071,4,0,46,0.934959,elasticnet,saga,0.5
scikit-learn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,3.5,1427,3087,2,2,30,0.9375,elasticnet,saga,0.5
scikit-learn,Inh L3-6 SST NPY,15,Coefficient of Variation,3.5,1427,3118,0,0,3,1,elasticnet,saga,0.5
scikit-learn,Inh L3-6 SST HPGD,60,Coefficient of Variation,3.5,1427,3109,0,1,11,0.982143,elasticnet,saga,0.5
scikit-learn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,3.5,1427,3117,0,3,1,0.625,elasticnet,saga,0.5
scikit-learn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,3.5,1427,3102,1,1,17,0.944444,elasticnet,saga,0.5
scikit-learn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,3.5,1427,3083,4,2,32,0.898876,elasticnet,saga,0.5
scikit-learn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,3.5,1427,3108,2,4,7,0.744681,elasticnet,saga,0.5
scikit-learn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,3.5,1427,3064,1,9,47,0.947581,elasticnet,saga,0.5
scikit-learn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,3.5,1427,3046,0,0,75,1,elasticnet,saga,0.5
scikit-learn,Micro L1-3 TYROBP,63,Coefficient of Variation,3.5,1427,3108,0,1,12,0.983607,elasticnet,saga,0.5
scikit-learn,Inh L1-2 VIP LBH,47,Coefficient of Variation,3.5,1427,3111,1,4,5,0.757576,elasticnet,saga,0.5
scikit-learn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,3.5,1427,3100,0,2,19,0.979381,elasticnet,saga,0.5
scikit-learn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,3.5,1427,3108,0,4,9,0.918367,elasticnet,saga,0.5
scikit-learn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,3.5,1427,3105,0,4,12,0.9375,elasticnet,saga,0.5
scikit-learn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,3.5,1427,3115,0,3,3,0.833333,elasticnet,saga,0.5
scikit-learn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,3.5,1427,3103,2,4,12,0.833333,elasticnet,saga,0.5
scikit-learn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,3.5,1427,2958,8,8,147,0.948387,elasticnet,saga,0.5
scikit-learn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,3.5,1427,3110,1,6,4,0.666667,elasticnet,saga,0.5
scikit-learn,OPC L1-6 PDGFRA,238,Coefficient of Variation,3.5,1427,3072,1,0,48,0.983607,elasticnet,saga,0.5
scikit-learn,Inh L2-5 VIP TYR,62,Coefficient of Variation,3.5,1427,3108,0,2,11,0.964912,elasticnet,saga,0.5
scikit-learn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,3.5,1427,2807,6,9,299,0.978403,elasticnet,saga,0.5
scikit-learn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,3.5,1427,3048,2,1,70,0.97493,elasticnet,saga,1.5
scikit-learn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,3.5,1427,2633,31,32,425,0.931609,elasticnet,saga,1.5
scikit-learn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,3.5,1427,2945,14,21,141,0.901535,elasticnet,saga,1.5
scikit-learn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,3.5,1427,3110,0,1,10,0.980392,elasticnet,saga,1.5
scikit-learn,Inh L2-4 SST FRZB,64,Coefficient of Variation,3.5,1427,3108,0,5,8,0.888889,elasticnet,saga,1.5
scikit-learn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,3.5,1427,3112,0,4,5,0.862069,elasticnet,saga,1.5
scikit-learn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,3.5,1427,3102,0,17,2,0.37037,elasticnet,saga,1.5
scikit-learn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,3.5,1427,3107,1,3,10,0.877193,elasticnet,saga,1.5
scikit-learn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,3.5,1427,3116,0,4,1,0.555556,elasticnet,saga,1.5
scikit-learn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,3.5,1427,3080,7,13,21,0.719178,elasticnet,saga,1.5
scikit-learn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,3.5,1427,3091,1,4,25,0.93985,elasticnet,saga,1.5
scikit-learn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,3.5,1427,3052,0,0,69,1,elasticnet,saga,1.5
scikit-learn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,3.5,1427,3115,0,0,6,1,elasticnet,saga,1.5
scikit-learn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,3.5,1427,3081,3,7,30,0.887574,elasticnet,saga,1.5
scikit-learn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,3.5,1427,3113,0,2,6,0.9375,elasticnet,saga,1.5
scikit-learn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,3.5,1427,3113,1,5,2,0.526316,elasticnet,saga,1.5
scikit-learn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,3.5,1427,3104,2,8,7,0.686275,elasticnet,saga,1.5
scikit-learn,Inh L5-6 SST TH,27,Coefficient of Variation,3.5,1427,3116,0,1,4,0.952381,elasticnet,saga,1.5
scikit-learn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,3.5,1427,3108,0,3,10,0.943396,elasticnet,saga,1.5
scikit-learn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,3.5,1427,3070,0,0,51,1,elasticnet,saga,1.5
scikit-learn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,3.5,1427,3086,1,5,29,0.941558,elasticnet,saga,1.5
scikit-learn,Inh L4-5 SST STK32A,93,Coefficient of Variation,3.5,1427,3103,0,1,17,0.988372,elasticnet,saga,1.5
scikit-learn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,3.5,1427,3114,0,1,6,0.967742,elasticnet,saga,1.5
scikit-learn,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,3.5,1427,3095,0,3,23,0.974576,elasticnet,saga,1.5
scikit-learn,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,3.5,1427,3089,2,15,15,0.765306,elasticnet,saga,1.5
scikit-learn,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,3.5,1427,3104,1,2,14,0.921053,elasticnet,saga,1.5
scikit-learn,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,3.5,1427,2835,1,4,281,0.994338,elasticnet,saga,1.5
scikit-learn,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,3.5,1427,3113,0,0,8,1,elasticnet,saga,1.5
scikit-learn,Inh L1-3 VIP GGH,68,Coefficient of Variation,3.5,1427,3106,1,4,10,0.862069,elasticnet,saga,1.5
scikit-learn,Inh L1 SST NMBR,283,Coefficient of Variation,3.5,1427,3063,1,1,56,0.982456,elasticnet,saga,1.5
scikit-learn,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,3.5,1427,3057,1,4,59,0.973597,elasticnet,saga,1.5
scikit-learn,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,3.5,1427,3117,0,4,0,0,elasticnet,saga,1.5
scikit-learn,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,3.5,1427,3109,1,0,11,0.932203,elasticnet,saga,1.5
scikit-learn,Inh L1-4 VIP PENK,17,Coefficient of Variation,3.5,1427,3117,0,3,1,0.625,elasticnet,saga,1.5
scikit-learn,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,3.5,1427,3083,3,6,29,0.889571,elasticnet,saga,1.5
scikit-learn,Endo L2-6 NOSTRIN,9,Coefficient of Variation,3.5,1427,3119,0,1,1,0.833333,elasticnet,saga,1.5
scikit-learn,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,3.5,1427,3118,0,1,2,0.909091,elasticnet,saga,1.5
scikit-learn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,3.5,1427,3110,0,3,8,0.930233,elasticnet,saga,1.5
scikit-learn,Exc L4-6 RORB C1R,160,Coefficient of Variation,3.5,1427,3083,6,6,26,0.8125,elasticnet,saga,1.5
scikit-learn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,3.5,1427,3108,0,5,8,0.888889,elasticnet,saga,1.5
scikit-learn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,3.5,1427,3108,1,1,11,0.916667,elasticnet,saga,1.5
scikit-learn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,3.5,1427,3116,0,0,5,1,elasticnet,saga,1.5
scikit-learn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,3.5,1427,3115,0,0,6,1,elasticnet,saga,1.5
scikit-learn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,3.5,1427,3082,5,12,22,0.774648,elasticnet,saga,1.5
scikit-learn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,3.5,1427,2934,13,13,161,0.925287,elasticnet,saga,1.5
scikit-learn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,3.5,1427,3098,2,3,18,0.891089,elasticnet,saga,1.5
scikit-learn,Inh L1 SST CHRNA4,52,Coefficient of Variation,3.5,1427,3110,0,4,7,0.897436,elasticnet,saga,1.5
scikit-learn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,3.5,1427,3042,2,5,72,0.965147,elasticnet,saga,1.5
scikit-learn,Oligo L1-6 OPALIN,313,Coefficient of Variation,3.5,1427,3057,1,1,62,0.984127,elasticnet,saga,1.5
scikit-learn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,3.5,1427,3106,1,3,11,0.887097,elasticnet,saga,1.5
scikit-learn,Inh L1-3 SST CALB1,279,Coefficient of Variation,3.5,1427,3065,0,4,52,0.984848,elasticnet,saga,1.5
scikit-learn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,3.5,1427,3111,0,3,7,0.921053,elasticnet,saga,1.5
scikit-learn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,3.5,1427,3109,0,2,10,0.961538,elasticnet,saga,1.5
scikit-learn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,3.5,1427,3071,4,0,46,0.934959,elasticnet,saga,1.5
scikit-learn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,3.5,1427,3087,2,2,30,0.9375,elasticnet,saga,1.5
scikit-learn,Inh L3-6 SST NPY,15,Coefficient of Variation,3.5,1427,3118,0,0,3,1,elasticnet,saga,1.5
scikit-learn,Inh L3-6 SST HPGD,60,Coefficient of Variation,3.5,1427,3109,0,1,11,0.982143,elasticnet,saga,1.5
scikit-learn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,3.5,1427,3117,0,3,1,0.625,elasticnet,saga,1.5
scikit-learn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,3.5,1427,3101,2,1,17,0.904255,elasticnet,saga,1.5
scikit-learn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,3.5,1427,3083,4,2,32,0.898876,elasticnet,saga,1.5
scikit-learn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,3.5,1427,3108,2,4,7,0.744681,elasticnet,saga,1.5
scikit-learn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,3.5,1427,3064,1,9,47,0.947581,elasticnet,saga,1.5
scikit-learn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,3.5,1427,3046,0,0,75,1,elasticnet,saga,1.5
scikit-learn,Micro L1-3 TYROBP,63,Coefficient of Variation,3.5,1427,3108,0,0,13,1,elasticnet,saga,1.5
scikit-learn,Inh L1-2 VIP LBH,47,Coefficient of Variation,3.5,1427,3111,1,5,4,0.689655,elasticnet,saga,1.5
scikit-learn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,3.5,1427,3100,0,2,19,0.979381,elasticnet,saga,1.5
scikit-learn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,3.5,1427,3108,0,4,9,0.918367,elasticnet,saga,1.5
scikit-learn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,3.5,1427,3105,0,4,12,0.9375,elasticnet,saga,1.5
scikit-learn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,3.5,1427,3115,0,3,3,0.833333,elasticnet,saga,1.5
scikit-learn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,3.5,1427,3103,2,4,12,0.833333,elasticnet,saga,1.5
scikit-learn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,3.5,1427,2958,8,8,147,0.948387,elasticnet,saga,1.5
scikit-learn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,3.5,1427,3110,1,7,3,0.576923,elasticnet,saga,1.5
scikit-learn,OPC L1-6 PDGFRA,238,Coefficient of Variation,3.5,1427,3072,1,0,48,0.983607,elasticnet,saga,1.5
scikit-learn,Inh L2-5 VIP TYR,62,Coefficient of Variation,3.5,1427,3108,0,2,11,0.964912,elasticnet,saga,1.5
scikit-learn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,3.5,1427,2807,6,8,300,0.979112,elasticnet,saga,1.5
scikit-learn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,3.5,1427,3048,2,1,70,0.97493,none,saga,1
scikit-learn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,3.5,1427,2633,31,32,425,0.931609,none,saga,1
scikit-learn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,3.5,1427,2943,16,20,142,0.894207,none,saga,1
scikit-learn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,3.5,1427,3110,0,1,10,0.980392,none,saga,1
scikit-learn,Inh L2-4 SST FRZB,64,Coefficient of Variation,3.5,1427,3108,0,6,7,0.853659,none,saga,1
scikit-learn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,3.5,1427,3112,0,4,5,0.862069,none,saga,1
scikit-learn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,3.5,1427,3102,0,17,2,0.37037,none,saga,1
scikit-learn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,3.5,1427,3107,1,3,10,0.877193,none,saga,1
scikit-learn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,3.5,1427,3116,0,4,1,0.555556,none,saga,1
scikit-learn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,3.5,1427,3079,8,11,23,0.727848,none,saga,1
scikit-learn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,3.5,1427,3091,1,3,26,0.948905,none,saga,1
scikit-learn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,3.5,1427,3052,0,0,69,1,none,saga,1
scikit-learn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,3.5,1427,3115,0,0,6,1,none,saga,1
scikit-learn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,3.5,1427,3082,2,7,30,0.909091,none,saga,1
scikit-learn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,3.5,1427,3113,0,2,6,0.9375,none,saga,1
scikit-learn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,3.5,1427,3113,1,5,2,0.526316,none,saga,1
scikit-learn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,3.5,1427,3104,2,8,7,0.686275,none,saga,1
scikit-learn,Inh L5-6 SST TH,27,Coefficient of Variation,3.5,1427,3116,0,1,4,0.952381,none,saga,1
scikit-learn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,3.5,1427,3108,0,4,9,0.918367,none,saga,1
scikit-learn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,3.5,1427,3070,0,0,51,1,none,saga,1
scikit-learn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,3.5,1427,3086,1,6,28,0.933333,none,saga,1
scikit-learn,Inh L4-5 SST STK32A,93,Coefficient of Variation,3.5,1427,3103,0,1,17,0.988372,none,saga,1
scikit-learn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,3.5,1427,3114,0,1,6,0.967742,none,saga,1
scikit-learn,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,3.5,1427,3095,0,3,23,0.974576,none,saga,1
scikit-learn,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,3.5,1427,3089,2,15,15,0.765306,none,saga,1
scikit-learn,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,3.5,1427,3104,1,2,14,0.921053,none,saga,1
scikit-learn,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,3.5,1427,2835,1,4,281,0.994338,none,saga,1
scikit-learn,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,3.5,1427,3113,0,0,8,1,none,saga,1
scikit-learn,Inh L1-3 VIP GGH,68,Coefficient of Variation,3.5,1427,3106,1,4,10,0.862069,none,saga,1
scikit-learn,Inh L1 SST NMBR,283,Coefficient of Variation,3.5,1427,3063,1,1,56,0.982456,none,saga,1
scikit-learn,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,3.5,1427,3057,1,4,59,0.973597,none,saga,1
scikit-learn,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,3.5,1427,3117,0,4,0,0,none,saga,1
scikit-learn,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,3.5,1427,3109,1,0,11,0.932203,none,saga,1
scikit-learn,Inh L1-4 VIP PENK,17,Coefficient of Variation,3.5,1427,3117,0,3,1,0.625,none,saga,1
scikit-learn,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,3.5,1427,3083,3,6,29,0.889571,none,saga,1
scikit-learn,Endo L2-6 NOSTRIN,9,Coefficient of Variation,3.5,1427,3119,0,0,2,1,none,saga,1
scikit-learn,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,3.5,1427,3118,0,0,3,1,none,saga,1
scikit-learn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,3.5,1427,3110,0,3,8,0.930233,none,saga,1
scikit-learn,Exc L4-6 RORB C1R,160,Coefficient of Variation,3.5,1427,3084,5,6,26,0.833333,none,saga,1
scikit-learn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,3.5,1427,3108,0,5,8,0.888889,none,saga,1
scikit-learn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,3.5,1427,3108,1,1,11,0.916667,none,saga,1
scikit-learn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,3.5,1427,3116,0,0,5,1,none,saga,1
scikit-learn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,3.5,1427,3115,0,0,6,1,none,saga,1
scikit-learn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,3.5,1427,3082,5,12,22,0.774648,none,saga,1
scikit-learn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,3.5,1427,2934,13,13,161,0.925287,none,saga,1
scikit-learn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,3.5,1427,3099,1,3,18,0.927835,none,saga,1
scikit-learn,Inh L1 SST CHRNA4,52,Coefficient of Variation,3.5,1427,3110,0,5,6,0.857143,none,saga,1
scikit-learn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,3.5,1427,3041,3,5,72,0.954907,none,saga,1
scikit-learn,Oligo L1-6 OPALIN,313,Coefficient of Variation,3.5,1427,3057,1,1,62,0.984127,none,saga,1
scikit-learn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,3.5,1427,3106,1,3,11,0.887097,none,saga,1
scikit-learn,Inh L1-3 SST CALB1,279,Coefficient of Variation,3.5,1427,3065,0,3,53,0.988806,none,saga,1
scikit-learn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,3.5,1427,3111,0,3,7,0.921053,none,saga,1
scikit-learn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,3.5,1427,3109,0,3,9,0.9375,none,saga,1
scikit-learn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,3.5,1427,3071,4,1,45,0.929752,none,saga,1
scikit-learn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,3.5,1427,3087,2,2,30,0.9375,none,saga,1
scikit-learn,Inh L3-6 SST NPY,15,Coefficient of Variation,3.5,1427,3118,0,1,2,0.909091,none,saga,1
scikit-learn,Inh L3-6 SST HPGD,60,Coefficient of Variation,3.5,1427,3109,0,1,11,0.982143,none,saga,1
scikit-learn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,3.5,1427,3117,0,3,1,0.625,none,saga,1
scikit-learn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,3.5,1427,3101,2,1,17,0.904255,none,saga,1
scikit-learn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,3.5,1427,3083,4,2,32,0.898876,none,saga,1
scikit-learn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,3.5,1427,3108,2,4,7,0.744681,none,saga,1
scikit-learn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,3.5,1427,3064,1,8,48,0.952381,none,saga,1
scikit-learn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,3.5,1427,3046,0,0,75,1,none,saga,1
scikit-learn,Micro L1-3 TYROBP,63,Coefficient of Variation,3.5,1427,3108,0,0,13,1,none,saga,1
scikit-learn,Inh L1-2 VIP LBH,47,Coefficient of Variation,3.5,1427,3111,1,5,4,0.689655,none,saga,1
scikit-learn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,3.5,1427,3100,0,2,19,0.979381,none,saga,1
scikit-learn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,3.5,1427,3108,0,4,9,0.918367,none,saga,1
scikit-learn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,3.5,1427,3104,1,4,12,0.882353,none,saga,1
scikit-learn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,3.5,1427,3115,0,3,3,0.833333,none,saga,1
scikit-learn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,3.5,1427,3103,2,4,12,0.833333,none,saga,1
scikit-learn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,3.5,1427,2958,8,8,147,0.948387,none,saga,1
scikit-learn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,3.5,1427,3110,1,7,3,0.576923,none,saga,1
scikit-learn,OPC L1-6 PDGFRA,238,Coefficient of Variation,3.5,1427,3072,1,0,48,0.983607,none,saga,1
scikit-learn,Inh L2-5 VIP TYR,62,Coefficient of Variation,3.5,1427,3108,0,2,11,0.964912,none,saga,1
scikit-learn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,3.5,1427,2807,6,8,300,0.979112,none,saga,1
scikit-learn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,3.5,1427,3048,2,1,70,0.97493,none,sag,1
scikit-learn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,3.5,1427,2630,34,32,425,0.926734,none,sag,1
scikit-learn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,3.5,1427,2942,17,20,142,0.889724,none,sag,1
scikit-learn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,3.5,1427,3110,0,1,10,0.980392,none,sag,1
scikit-learn,Inh L2-4 SST FRZB,64,Coefficient of Variation,3.5,1427,3108,0,4,9,0.918367,none,sag,1
scikit-learn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,3.5,1427,3112,0,4,5,0.862069,none,sag,1
scikit-learn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,3.5,1427,3101,1,16,3,0.428571,none,sag,1
scikit-learn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,3.5,1427,3106,2,3,10,0.819672,none,sag,1
scikit-learn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,3.5,1427,3116,0,4,1,0.555556,none,sag,1
scikit-learn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,3.5,1427,3078,9,11,23,0.709877,none,sag,1
scikit-learn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,3.5,1427,3092,0,4,25,0.968992,none,sag,1
scikit-learn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,3.5,1427,3052,0,0,69,1,none,sag,1
scikit-learn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,3.5,1427,3115,0,0,6,1,none,sag,1
scikit-learn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,3.5,1427,3082,2,7,30,0.909091,none,sag,1
scikit-learn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,3.5,1427,3113,0,2,6,0.9375,none,sag,1
scikit-learn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,3.5,1427,3113,1,5,2,0.526316,none,sag,1
scikit-learn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,3.5,1427,3104,2,8,7,0.686275,none,sag,1
scikit-learn,Inh L5-6 SST TH,27,Coefficient of Variation,3.5,1427,3116,0,1,4,0.952381,none,sag,1
scikit-learn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,3.5,1427,3108,0,4,9,0.918367,none,sag,1
scikit-learn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,3.5,1427,3070,0,0,51,1,none,sag,1
scikit-learn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,3.5,1427,3086,1,5,29,0.941558,none,sag,1
scikit-learn,Inh L4-5 SST STK32A,93,Coefficient of Variation,3.5,1427,3103,0,1,17,0.988372,none,sag,1
scikit-learn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,3.5,1427,3114,0,1,6,0.967742,none,sag,1
scikit-learn,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,3.5,1427,3095,0,3,23,0.974576,none,sag,1
scikit-learn,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,3.5,1427,3088,3,15,15,0.735294,none,sag,1
scikit-learn,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,3.5,1427,3104,1,2,14,0.921053,none,sag,1
scikit-learn,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,3.5,1427,2835,1,4,281,0.994338,none,sag,1
scikit-learn,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,3.5,1427,3113,0,0,8,1,none,sag,1
scikit-learn,Inh L1-3 VIP GGH,68,Coefficient of Variation,3.5,1427,3106,1,4,10,0.862069,none,sag,1
scikit-learn,Inh L1 SST NMBR,283,Coefficient of Variation,3.5,1427,3063,1,1,56,0.982456,none,sag,1
